0,0,0,0,0,0,0.0076108,0.037165,0.060428,0,1.6271e-05,0,0,0,0.15616,0,0,0.0018732,0,0.00015231,0,0,0,0.0002284,0,0,0,0,0,0.15596,0.022694,0,0.00047185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0069286,0,0.00059732,0,0.0023555,0,0.0033669,0,0,0,0,5.9616e-05,0,0.047385,0,0.0072857,0.023894,0,0.17637,0,0,0,0,0,0,0.035312,0,0,0,0,0,0,0,0.00016462,0,0,0,0,0,0,0,0,0,0,0,0,0.0057041,0,0.00033823,0.013377,0,0.0025103,0,0,0,0,0
0,0,0,0,0,0,0,0.009469,0.00091994,0,0,0,0,0,0.001616,0,0,0.056882,0,0,0,0.0024206,0.00014039,0.094931,0,0,0.047311,0.080768,0.0014277,3.2958e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4617e-05,0,0,0,0,0
0,0,0,0,0,0,3.7877e-05,0.00066838,0,0.0020357,0.034934,0,0.022711,0,2.7454e-05,0,0,0,0,0,0.14529,0,0,0,0.14354,0,0,0,0.029151,0.00063022,0,0,0,0,0,0,0.034336,0,0,0,0,0,5.6033e-05,0.0018971,0,0.014088,0,0,0,0,0,0,0,0.024091,0,0,0,0.0009213,0,0,0,0.0010792,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.00085966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.064534,0,0.078928,0,0,0,0,0,0,0,0,0,0,0,0.00035026,0.055072,0.014951,0,0.0025811,0,0.00059992,0,0,0,0,0,0,0.0026911,0,0,0,0,0,0.0037409,0,0.021383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094002,0,0,0,0,0
0.0024216,0,0,1.7217e-05,0,0,0,0.0030635,0.015465,0.0075695,0.014308,0.00010942,0.00826,0,0.0019919,0.00069853,0.0023019,1.145e-05,0,3.551e-06,0.00039724,0,0.0033746,0,7.0126e-05,0,1.0666e-05,0.00015036,0.00023591,0.0018239,0.00012503,0,0,0,0,0,0,0,0,0,0,0,0.0034756,0,0,0,0,0,0,0,0,0,0,0,0,0.0058353,0,0.00010797,0,0,0.00078659,0,0,0,0,0
0.0092912,0,0.0043963,0.00023871,0,0,0.002407,0,0.010778,0,0.022129,0,0,0,0.044752,0,0,1.9313e-05,0,0,0,0.0060299,1.3569e-05,0.0033993,0.0015179,0,0.00010197,2.3919e-05,0.099595,0.005847,0.028144,0,6.4399e-05,0,0,0,2.8439e-05,0,0,0,0,0,0,0,0,0,0,0,2.0956e-05,0,0,0,0,0,0,0,0,5.49e-06,0,0,0,8.1759e-06,0,0,0,0
0.022263,0,0.00062944,0,0,0,0.017907,0.015884,0,0,0.012682,0,5.949e-05,0,0.065505,0,0,4.3643e-05,4.6805e-05,0.00015684,0,0,0,5.222e-05,0,2.6753e-05,0.00048712,6.5088e-05,0.00025955,0.0017551,0.00017642,0.0010689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0034643,0,0.0025446,0,0,0.020816,0,0,0,0,0,0.037279,3.214e-05,0,0.018779,0.0037074,0,0,0,0.010131,0,0.053951,0,0.11818,0.00045442,0,0.0017744,9.2418e-05,4.0176e-05,0,0,0,0,0.00035489,0,0.00051589,0,0,0,0,0,0.04923,0,0,0,0,0,0.00038945,0,0,0,0,3.6009e-05,0,0.016637,0,0.038769,3.1884e-05,0,0,0,0,0,0,0
5.9944e-06,0,0,0.018386,0,0,0.016567,0.032612,0.012682,0,0,0,0.0025777,0,0.0060486,0.00097203,0,0,0,0,0.011437,0,0,0,0.00082693,0,1.4466e-05,0,0.025955,0.002787,0,2.4571e-05,0,0,0,0,0,0,0,0,0,0,0,5.4346e-05,0,0,0,0,0.00061709,0,0,0,0,0.00076582,0,0,0,0,0,0,0,1.9023e-06,0,0,0,0
0,0.00012575,0,0,9.049e-05,0.006793,0.00012669,0,0,0,0,0,0,0.029135,0,0,0,2.2688e-05,0.013559,0.011202,0,0,0,0,0,0.0017937,0.0069302,6.3736e-05,0,0.0026869,0,0.00025265,0,0,0,0,0,0,0,0,0,0,0,0,0.00027901,0,0.0040488,0,0,0,0,0,0,0,0,0,0,0,9.157e-05,0,0.00012372,0,0,0,0,0
0,0,0,0.013359,0,0,0.010689,0,6.6489e-05,0.017543,0.002881,0,0,0,0,0,0.0043427,0,0,0,0.06409,0,7.689e-05,0,0.027059,0,0.00010556,4.349e-05,2.26e-05,0.0008395,0,0,0,0,0,0,0.00075836,0,0,0,0,0,0,0,0,0.0050692,0,0,0,0,0,0,0,0.006004,0,6.2446e-05,0,9.5613e-05,0,0,0,0,0,0,0,0
0,0.00078518,0,0,0,0.013155,0,0,0,2.1427e-05,0,0.046131,0,0,0,0,0,0,0,0,0,0,0,0,0.00050863,0.042304,0.0046071,0.022794,0,0.00033536,0,0,0,0,0,0,0,0,0.00054689,0,0,0,0,0,0.0012449,0,0.018176,0,0,0,0,0,0,0,0,0,0,0,0.0090851,0,0.0015104,0,0,0,0,0
0.054657,0,0.0010504,1.3727e-05,0,0,0.0021911,0.062653,0.06223,0,0.0057462,0,0,0,0,0,0,0.0013621,2.2474e-05,0.00072295,0,0,0,0.0012009,1.3475e-05,6.2477e-05,0.0013696,2.2136e-05,0.00017439,0.050549,0.0049422,0.00039172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0011223,0,0,0,0,0.0012806,0,0,0.012519,0.0015391,0,0,0,0,0,0,0,0,0,0,0.038265,0.090477,0.034587,0.089275,0,0,0.023683,0.01641,0,0,0,0,0,3.2229e-05,0,0,0,0,0,0,0,0.00034925,0,0,0,0,0,0.042634,0,0,0,0,0,0.0010921,0.0086024,0.0043183,0.014618,0,0,0.0050158,0.00020841,0,0,0,0
0,0,0,0,0,0,0.0084403,0,0,0.0049432,0,0,0.012304,0,0,0,0,0,0,0,0,0,0,0,0.0016786,0,0,1.7691e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00080034,0,0,0,0,0,0,0,0
0.0013112,0,0.073946,0,0,0,2.5191e-05,5.4076e-05,8.2923e-05,0,0,4.3107e-05,0,0,0.0027242,0,0,0,0,0.031498,0,0.00014968,0,0.057014,0,0,0.029155,0.020589,0,0.0057497,0.00097747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00014822,0,0,0.042938,0,0,7.4913e-05,0,0,0,0,0.050124,0,0,0,0,0,0,0.034303,0.001162,0,0.0016889,1.9503e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022894,0,0,0,0,0
0.00013327,0,0,0,0,0,9.7652e-06,0,0.00037249,0,0,0.026604,0,0,0.0018074,0,0,0.039372,0.037593,0,0,1.4042e-05,0,0.0016026,0,0,0.080577,0.0048398,0,0.0021574,2.6943e-05,0,1.6527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.3846e-05,0,0.14529,0,0,0.00087393,0,0,0.0081045,0.02173,0,0.10895,0,0,0,0,0,0,0,0,0,0,0,0.066502,0,0.00011658,0,0.00015528,4.9837e-05,0,0,0,0,0,0,0.013834,0,0,0,0,0,0,2.2403e-05,0,0.012915,0,0,0,0,0,0,0,0.030791,0,0,0,0.00012723,0,0,0,0,0,0,0,0
0,0,0.0010151,0,0,0,0,0.0054464,0,0,0,0,0,0,0,0.014812,0,4.8283e-05,0,3.6237e-06,0,0,1.2544e-05,0.12373,0.0027264,0,1.9901e-05,0.0001495,0.042488,0.0077063,0.05458,0,0.0041849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015805,0,0,0,0,0,0.00058535,0,0.00022345,0.00017018,0,0,0,5.6622e-05,0,0,0,0
0,0.027077,0.00026073,0,0,0,0.010606,5.4277e-05,0,0.061659,0,0,0.00018673,0,0,0.1551,0,0,0,0,0,5.5553e-05,0,0.01226,0.020821,0.0015336,0,0.055486,0,0,0,0,0,0,0.003425,0,0,0,0,0,0,0,0.018333,0,0,0,0,0,0.0082537,0,0,0,0,0,0,0.083704,0,0.0022443,0,0,0.0076055,0,0,0,0,0
4.4411e-05,0,0.034281,0,0,0,0,0.0026439,2.7561e-05,0,0,0,0,0,0.00066719,0.011529,0,0.015837,0,0.00035614,0,0.10655,0.0023838,0,0.0004166,0,0.0014207,0.018243,0.0018667,0.00681,0.003866,0,0.00095884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025227,0,0,0,0,0,0,0,3.1267e-05,0,0,0,0.00063443,0,0,0,0,0
0,0.0012671,0,0.062407,0,0,6.7077e-05,0.0018479,0,0.041107,0.00068312,0,0.02,0.00026537,1.1717e-05,0.046578,0.00043789,0,0,0,0.028914,0.0036747,0.0063369,0.00065207,0,0.0001386,0,0.0048772,0.070657,6.8637e-05,0,0,0,0,0.0003989,0,0.0080592,0,0,0,0,0,0.0022833,0.0003002,0,0.00024126,0,0,0.0010813,0,0,0,0,0.0035518,0.00088234,0.00051646,5.0679e-05,0.045878,5.4489e-05,0,0.00023248,0.0042742,0,0,0,0
0,0.023894,0,0,0,0.00017513,0,0,0.00012708,0.00090885,0,0.00852,0,0.12691,0.00031238,0,0,0,0,0,0,0,0.0026837,0,0.00079693,0,0.00027779,0.064392,0,0.00038885,0,0,0,0,0.00030507,0,0,0,0,0,0,0,0.00014731,0,0,0,0.0089383,0,0,0,0,0,0,0,0,0,0,0,0.010821,0,0.00039697,0,0,0,0,0
0,0,0.027956,0,0,0.0050065,1.0666e-05,0.00012978,0.00042069,0,1.2494e-05,0.0059852,8.1566e-05,0.002513,0.0012451,0,0,0.013252,0.0093555,0.029301,5.2992e-05,2.8043e-05,0,0.0023248,0,5.0507e-05,0,0.035374,8.6356e-05,0.0002912,2.5892e-05,0,0,0,0,0,0,0,0.0006752,0,0,0,0,0,0.00025526,0,0.00053501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010452,0,0,0,0,0
0,0.015336,0.022826,0,0,0.00065004,7.1913e-05,1.456e-05,2.6884e-05,0.0003086,0,2.6326e-05,1.6073e-05,0.0059461,9.6245e-06,0.0061782,2.3075e-06,0.0044758,0.00015156,0.00084171,0,0.00010075,0.0084434,0.014277,0.0024386,0.0055993,0.016918,0,1.4113e-05,7.0751e-05,0,0,0,0,0.0018292,7.3909e-05,0,0,8.9244e-05,0,0,0,0,0,8.7434e-05,0,0.00032511,0,0.00076108,0,0,0,0,0,0,0.00052671,0,5.8732e-05,0.00038124,2.5139e-06,0.021566,0,0,0,0,0
0,0,0.00068741,0.010797,0,0,0.00019223,0.10328,0.00018264,2.7383e-05,0.018264,0,1.423e-05,0,0.00012917,0.0072931,0,0,0,0,5.7511e-05,0.048782,0,0.0024889,0.060189,0,7.0364e-05,2.4044e-05,0,0.0012921,0.0075107,0,8.1659e-05,0,0,0,0.0023152,0,0,0,0,0,4.8534e-06,0.00045605,0,0,0,0,0.0007054,0,0,0,0,0.00014105,0.0010762,5.9465e-06,6.5607e-06,0.0048063,0,0,0,0.0025796,0,0,0,0
0.038989,0,1.5302e-05,0.00022508,0,0.00018436,0.001433,0.005847,0.0011909,1.1479e-05,0.0018912,0.0018232,0.0005097,0.00014373,0.036106,0,0,0.0020535,0.00036192,0.00061641,1.7799e-05,0.008532,0,0.0087557,5.6381e-05,5.555e-05,0.0002288,0.00011623,0.001246,0,0.03774,0.0015232,0.01942,0,0,0,3.6856e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0099287,0,0,0,0,0,0.00017192,0.049252,0.00020949,0,0,0,0,0,0.0061777,0,0,0.00061092,7.3138e-06,1.3471e-05,0,0.10575,0,0.0086986,0,0,3.5601e-05,0,0.012674,0.066045,0,0,0.032615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00039995,0,0,0.00677,0,0.00015562,0.0016001,0,0,0.0026115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001101,0,0,0,0,0,0,0.00060105,0,0,0,0,0,0,0,0,0,0,0,4.4071e-05,0,0.043244,0,0.011506,0,0,0,0,0.00073493,0.18125,0.17395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6026e-05,0,0,0,0.00075118,0.093199,0.014863,0,0.0014997,0,0,0,0.17584,0,0,6.1877e-05,0,1.9468e-05,0,0,0,1.5492e-05,0,0,0,0,0,0.16014,0.0073971,0,0.00070306
0,0.035312,0,0,0,0,0,0,0,0.00070979,0,0,0,0,0,9.6688e-05,0,0,0,0,0,0,0.0059938,0,0.0022937,0.00030507,0,0.021036,0,0,0,0,0,0,0,0,0.00012888,0,0,0,0,0,0.023795,0,0,0.00056664,0.00050069,0,6.8891e-05,0.0009948,0,0,0,0.0004793,0,0.045284,0,0.020689,0.029525,0,0.15547,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026152,0,0,0,0,0,6.1639e-06,0,0,0,0,0,9.7303e-06,0.010305,0.0013861,0,1.5514e-05,0,0,0,0.00051705,3.8421e-05,0,0.031994,0,2.208e-05,0,0.00044179,0.0017237,0.099073,0,0,0.030447,0.092201,0.00070142,0,3.0628e-05,0,0
0,0,0,0.04292,0,0,0,9.9537e-05,0,0.00051589,0,0,0.0016115,0,0,0,0,0,0,0,0.017292,0,0,0,0.02317,0,0,0,0.0078137,1.29e-05,0,0,0,0,6.4438e-05,0,0,0,0,0.00040105,0.0012345,2.1588e-05,0.0096237,0.026927,0,0.014297,0,0,0,9.8907e-05,0,0,2.23e-05,0.12494,0,0,8.2867e-06,0.10939,0,0,2.5722e-05,0.025484,0.0005886,0,0,4.0945e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0026911,0,0,0,0,0,0,0,0.0032814,0,0,0,0,0,0,0,0,0,0,0,0,0.0074272,0.0020526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046122,0,0.073404,0,0,0,0,0,0,0,0,0,0,0,0.00036046,0.037382,0.071018,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017072,0,5.7497e-06,0.00014583,0,0,0,0.0002855,0.014692,8.1024e-05,0.021161,0,0.01595,0,0.00048182,0,0.0024567,0,0,0,0,0,0,0,6.5912e-05,0,0,0,0.00098676,0.00057384,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01864,0,0.0053586,0.00039504,0,0,0.00025124,0,0.0056952,0,0.044992,0,0,0,0.026356,0,0,0.00038964,0,6.1213e-05,0,0.00099077,0,0.0086894,0.00099935,0,0.0003025,0,0.11815,0.0054262,0.023915,0,0.00038684
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043713,0,0.00106,1.0159e-05,0,0,0.019014,0.0083753,0,0,0.014174,3.1383e-05,0,0,0.059127,0,0,3.1414e-05,0,0,0,0,0,0.00052488,0,0,0.00079845,0,0.00014357,0.00099807,8.2703e-05,0.00097376,0
0,8.2311e-05,0,7.0042e-05,0,0,0.0095578,0,0,0.04923,0,0,0,0,0,0.00052387,0.0055117,0,0,0,0,0,0.016042,0,0.0065645,7.3654e-05,0,0,1.638e-05,0,0,0,0,0,0.011897,0,0.0096237,0,0,0.00022282,0,0,0,0,0,0.065382,0.00024075,0,0.016561,0.0019327,0,0,0,0.0074401,0,0.068341,0,0.17239,0.0043782,0,0.0047071,0.0002544,0,0,0,0
0,0,0,0.00086231,0,0,0,0,0,0,4.6935e-05,0,0,0,0,0,0,0,0,0,1.0183e-05,0,0,0,0.00031385,0,0,0,0.0005597,0,0,0,0,0.00034084,0,9.1674e-06,0.0097918,0,0,0.021161,0.051127,0.010953,0,0,0,0.0022601,0,0.015215,0,0,0,8.839e-05,9.0361e-05,0.011138,0,0,0,2.0473e-05,0,5.3687e-06,0.00015104,0.012289,0.0022493,0,0,0
0,0,0,0,0,0.00037409,0,0,0,0,0,0.00026506,0,0.00074695,0,0,0,0,0,0,0,0,0,0,0,0,0.00028079,0.0002011,0,0,0,0,0,0,0,0,0,0,0.0046122,0,0,2.6675e-05,0,0,0,8.5292e-06,0.034783,1.1245e-05,0,0,0.00015902,0.015025,0.01178,9.9596e-06,0,0,0,0,0.0026251,0.019312,0.0023566,0,0.0019307,0,0,0
0,0,0,0.0088053,0,0,0,0,0,0,0,0,0.005386,0,0,0,0,0,0,0,0.0080716,0,0,0,0.00034681,0,0,0,0,0,0,0,0,0,0.00014166,0,0.0071487,0,0,0.021931,0,0,0.032691,0.0031077,1.0661e-05,0,0,0.00030097,0,0.0045208,0,4.142e-05,2.6002e-05,0.056145,0,0.00040964,0,0.015264,0.00075591,1.0227e-05,0.0011419,0,0.0017763,0,0,0
0,0,0,0,0,0.0035639,0,0,0,0,0,0.0064107,0,0.018176,0,0,0,0,0,0,0,0,0,0,0,0.0029794,0.00098085,0.0012463,0,0,0,0,0,0,0.0001669,0,0,0,0.012234,0,0,0,0.0001605,0,0.057972,0,0,0,0,0,0,0,0,0,0,0,0,0.00078812,0.054686,0.0020703,0.027271,0,0.0014349,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046272,0,0.00035377,0,0,0,0.0005579,0.034678,0.052903,0,0.017617,1.1837e-05,0.00025345,0,0,0,0.00018042,7.1096e-05,0,0,6.6141e-05,0,0,0.00032538,0,0,0.00047941,0,0.00015001,0.085353,0.0018529,0.0035434,0.00066704
0,0,0,0,0,0,0,5.3342e-05,0,0.00028324,0.0010659,0,0,0,0,0.04651,0,0,0,0,0,0.0044542,0.0052523,0.00082563,0.0022608,0,0,0.0031827,0.0017314,0,0,0,0,0,2.5051e-05,4.5406e-05,0,0,0,0,0,0,0.012045,0,0,0,0,0,0,0,0,0,0,0,0.032266,0.049522,0.048471,0.061059,0,0,0.02686,0.022071,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006632,0,0.00013188,0,0,0.0090079,0,0,0.0025769,0,0,0.012055,0,0.00057133,0,0,0,0,0,0,0,0,0,0.0004024,0,0,0.00011295,4.214e-05,0.0013856,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8126e-05,0,0.037812,0,0,0,0,0.00088555,4.8548e-05,0,0,0.00028913,0,0,0.0001228,0,0,0,0.00014722,0.029769,0,0.00028053,0,0.057221,0,0,0.034999,0.016647,0.00038778,0.0099845,0.00014261,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003241,0.050084,0.00011045,0,0,0,0,0.00026989,0,0.033593,3.6364e-05,0,0,0,0,0,0.023758,0.0050589,2.9511e-05,0.00049331,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3906e-05,0,4.1006e-05,2.5486e-05,0,0,0,0.00021862,0,0,0.00028399,0.033658,5.9432e-05,0,0,0,0,0.046781,0.028794,0,0,0.00038904,0,0.00061434,3.2405e-05,0,0.059704,0.002109,0.0005593,5.8101e-05,1.9901e-05,0,2.6469e-05
0,0,0,0.026768,0,0,0,0,0,3.2008e-05,0.0016167,0,0.011341,0,0,0,0,0,0,0,0.034213,0,0,0,0.0090769,0,0,0,0.00042316,0,0,0,0,0,0.00021302,0,0.11105,0,0,0,0,0,0.0066134,0.027226,2.2132e-05,0.099814,0,0.00013963,0,0,0,2.4242e-05,0,0,0,0.00026011,0,0.074498,0.00032969,0,0.00025716,0.00032271,0.00038899,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043684,0,0,0,0,0,0.00060486,0,0,0.00067646,0,0,0,0.00096855,0,0,0,0,0,0,0.00019144,0,0,0,0,0.00082565,0,0,0,0,0,0,0,0.011831,0,0.00010286,0,9.0775e-05,0,0,0.00011247,0.091021,0.0029092,0,0,0.00015522,0.032768,0.017763,0.061543,0,0.0073015
0,0.0032595,0,0,0,0,0.018339,0,0,0.019013,0,0,0.00015165,0,0,0.014747,0,0,0,0,0,0,0.083704,0,0.0016969,0,0,0.0034612,2.2936e-05,0,0,0,0,0,0.025877,0.0032012,0,0,0,0,0,0,0.078104,0,0,0.00093633,0,0,0.07782,0,0,0,0,0.00033442,0.00048204,0,0.014962,0.043657,0.002854,0,0.10854,0.00012177,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014394,0,0,0,0,0,0.00019241,0,3.1267e-05,3.2378e-05,0,0,0,4.9205e-06,0,0,0,0,2.1516e-06,0,0.035776,1.8415e-06,0,0,0,0.0060343,0.00024786,0,0,0,0,0,0.00017173,0.014811,0,0.017484,0,0.00011945,0,0.075851,0.0029092,0,3.732e-05,0,0.0015275,0.013143,0.0036432,0.0057651,0.0024661,0,0.0041537
0,5.8822e-05,0,0.00040056,0,0,0.00010328,6.6835e-06,0,0.013485,0,0,7.067e-05,0,0,0.0076268,0.00020878,0,0,0,5.5316e-05,0.00022938,0.00068306,0,0.045878,0,0,0.00011746,0.0056421,0,0,0,0,0,0.0035981,0,0.038049,0,0,6.3047e-05,0.0010863,0,0.059961,1.9583e-05,0,0.010619,0.0004112,0,0.029202,0.00010497,0,0,9.8623e-06,0.029152,0.0037946,0.013287,5.8415e-05,0,0.001782,0,0.0065591,0.049764,1.1846e-05,0,0,0
0,0.013377,0,0,0,0,0,0,0,6.3769e-05,0,0.00043496,0,0.027255,0,0,0,0,0,0,0,0,0,0,0.00031331,0.010821,0,0.0043842,0,0,0,0,0,0,0.029525,0,0,0,0.00018023,0,0,0,0.0087564,0,0.013126,0.0030237,0.16406,0,0,0,0,0,0,0.0007418,0,0.0049944,0,0.010246,0,0,0.063651,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0863e-06,0,0,0,0,0,0,0,0.020832,0,0,0.003935,0,0.00039802,0.00071441,0,6.2164e-06,0.020328,8.612e-06,0.0013075,0.00047941,0,0,0.020263,0.0075025,0.021996,0,0,0,0.0028943,0,0,0,0.064837,2.0883e-06,3.6881e-06,0,0,0
0,0.00020082,1.94e-05,0,0,0.00037601,0.0003461,0,0,0,0,4.7013e-05,0,0.00036251,0,0.0012038,0,0,2.7472e-05,0,0,0,0.0010648,0.00045679,0.00010694,3.1758e-05,0.0004599,0.01984,0,0,0,0,0,0,0.012437,0.023972,4.1154e-06,0,0.0028407,0,0,0,0.00075314,6.6459e-05,0.00094264,0.00036541,0.0065451,0,0.0059092,1.3554e-05,0.0036623,0.00060706,0.00029526,4.6289e-05,9.3132e-05,0.015196,0.0094627,0.0030172,0.0050921,0.024638,0,8.186e-05,7.8929e-06,0,0,0
0,0,0,0.0003997,0,0,0,8.4787e-06,0,0,1.3387e-06,0,0,0,0,9.2628e-05,0,0,0,0,0,6.501e-05,0,0,0.003641,0,0,0,0.0025796,0,0,0,0,0,0,0.00033772,0.0075508,0,0,0.00080403,0.1094,9.0398e-05,7.5378e-05,0.010013,0,0,0,0.00010557,0.0089917,9.3644e-06,0.00015798,6.558e-06,0.000145,0.00010757,0.036409,3.157e-05,0.0048577,0.042391,0,1.4695e-06,0.00015159,0,0.0023129,0.015491,0,0.00075681
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02761,0,0,0.00016237,0,0,0.00043533,0.0046778,0.00058508,0,0.0017064,0.0013315,0.00098004,0.00059375,0.055921,0,0.00028668,0.0037872,0.00010206,1.4024e-05,0.00012072,0.018376,0,0.0071567,9.3953e-06,0,2.4164e-06,1.3608e-05,0.0021534,0,0.026056,0.00067884,0.027056
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019466,0,2.0956e-05,0,0,0,0,0.031468,7.3997e-05,0,0,0,0,0,0.0018529,0,0,8.2565e-05,0,7.3318e-06,0,0.097173,0,0.0046725,0,0,0,0,0.022014,0.03977,0,0,0.008932
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041385,0,0,0,0,0,0.016831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049216,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00087883,0,0,8.189e-05,0,0,0,0.0024177,0,0,0,0,0,0,0.0031684,0,0,0,0,4.6321e-05,0,0.054761,0,0.037383,0,0,0,0,0.0051085,0.19616,0.042427,0,0